isin,wkn,ticker,valor,name,inception_date,age_in_days,age_in_years,strategy,domicile_country,currency,hedged,securities_lending,dividends,ter,replication,size,is_sustainable,number_of_holdings,yesterday,last_week,last_month,last_three_months,last_six_months,last_year,last_three_years,last_five_years,2024,2023,2022,2021,last_dividends,last_year_dividends,last_year_volatility,last_three_years_volatility,last_five_years_volatility,last_year_return_per_risk,last_three_years_return_per_risk,last_five_years_return_per_risk,max_drawdown,last_year_max_drawdown,last_three_years_max_drawdown,last_five_years_max_drawdown,asset_class,instrument,region,exchange
JE00B78NPW60,A1PCKA,00X0,,WisdomTree Industrial Metals - EUR Daily Hedged,2012-07-06,4595,12.58904109589041,Long-only,Jersey,USD,True,False,Accumulating,0.49,Swap based,13,False,,1.44,-1.52,1.44,-3.49,1.97,3.89,-19.61,28.95,0.26,-13.11,-6.5,27.45,,,17.5,21.98,20.78,0.22,-0.32,0.25,-52.61,-20.69,-45.29,-45.29,Commodities,ETC,,"gettex, XETRA, Borsa Italiana"
DE000ETF9074,ETF907,E907,30296891,Amundi MDAX ESG II UCITS ETF Dist,2015-10-30,3384,9.271232876712329,Long-only,Germany,EUR,False,False,Distributing,0.3,Full replication,93,True,39,4.57,2.6,4.57,4.3,5.32,1.87,-19.73,-5.35,-6.97,9.74,-28.88,13.65,1.8,1.81,28.71,32.09,29.01,0.06,-0.22,-0.04,-40.05,-13.66,-36.02,-40.05,Equity,ETF,,"gettex, XETRA, Stuttgart, SIX Swiss Exchange"
LU1169827224,A14MGG,HKDU,26693319,UBS ETF (LU) MSCI Hong Kong UCITS ETF (HKD) A-dis,2015-06-04,3532,9.676712328767124,Long-only,Luxembourg,HKD,False,True,Distributing,0.45,Full replication,25,False,27,-3.12,,-3.64,-3.85,12.89,9.8,-20.08,-17.64,5.95,-18.2,0.95,3.49,2.21,2.38,20.8,20.16,20.57,0.47,-0.36,-0.18,-36.24,-15.52,-34.13,-36.24,Equity,ETF,,"SIX Swiss Exchange, Euronext Amsterdam"
FR0011857234,LYX0R1,MD4X,24354162,Amundi MDAX UCITS ETF Dist,2014-05-15,3917,10.73150684931507,Long-only,France,EUR,False,False,Distributing,0.2,Swap based Unfunded,57,False,,4.52,2.47,4.52,1.52,5.22,2.68,-20.3,-5.68,-6.03,7.86,-28.65,13.54,2.14,2.15,13.68,19.51,20.39,0.2,-0.37,-0.06,-40.03,-12.97,-36.06,-40.03,Equity,ETF,,"gettex, XETRA, Stuttgart"
IE00B1FZSB30,A0LGP9,2B7M,2803931,iShares Core UK Gilts UCITS ETF,2006-12-01,6639,18.18904109589041,Long-only,Ireland,GBP,False,True,Distributing,0.07,Sampling,3359,False,67,-0.17,1.62,-0.17,0.19,-0.96,1.61,-20.53,-23.41,1.28,5.91,-27.94,1.48,3.64,3.54,10.83,13.27,12.54,0.15,-0.56,-0.41,-36.4,-7.79,-33.41,-36.4,Bonds,ETF,,"gettex, London, SIX Swiss Exchange, Borsa Italiana"
IE00B9MRJJ36,A1T795,XDGM,22946837,Xtrackers MDAX ESG Screened UCITS ETF 1D,2014-01-09,4043,11.076712328767123,Long-only,Ireland,EUR,False,True,Distributing,0.4,Full replication,96,True,45,4.11,2.33,4.11,0.94,5.15,1.55,-20.57,1.15,-6.89,6.03,-27.76,13.38,1.8,1.8,13.19,19.75,20.39,0.12,-0.37,0.01,-39.3,-13.31,-33.64,-39.22,Equity,ETF,,"gettex, XETRA, London, Stuttgart"
IE00BHJYDV33,A2N7NF,DEAM,45377796,Invesco MDAX UCITS ETF A,2019-02-11,2184,5.983561643835617,Long-only,Ireland,EUR,False,True,Accumulating,0.19,Optimized sampling,212,False,50,4.63,2.56,4.63,1.67,5.45,2.7,-20.61,-6.26,-6.12,7.55,-28.72,13.72,,,13.06,19.47,20.36,0.21,-0.38,-0.06,-40.14,-12.97,-36.15,-40.14,Equity,ETF,,"gettex, XETRA"
LU1407892592,LYX0VW,LYTG,33904605,Amundi UK Government Bond UCITS ETF Dist,2010-11-10,5199,14.243835616438357,Long-only,Luxembourg,GBP,False,True,Distributing,0.05,Sampling,800,False,66,-0.15,1.62,-0.15,0.21,-1.01,1.67,-20.62,-23.5,1.29,5.77,-27.9,1.38,2.68,2.64,7.53,12.48,12.05,0.22,-0.59,-0.43,-36.48,-6.85,-33.41,-36.48,Bonds,ETF,,"gettex, London, Euronext Paris"
DE000ETFL441,ETFL44,ELF1,24293726,Deka MDAX UCITS ETF,2014-04-11,3951,10.824657534246576,Long-only,Germany,EUR,False,False,Accumulating,0.3,Full replication,309,False,50,4.69,2.49,4.69,1.59,5.23,2.54,-20.7,-6.4,-6.34,7.82,-28.9,13.03,,,13.08,19.38,20.29,0.19,-0.38,-0.06,-40.26,-12.93,-36.24,-40.26,Equity,ETF,,"gettex, XETRA, Stuttgart"
DE0005933923,593392,EXS3,1229560,iShares MDAX UCITS ETF (DE),2001-04-19,8691,23.81095890410959,Long-only,Germany,EUR,False,False,Accumulating,0.51,Full replication,909,False,50,4.79,2.47,4.79,1.58,5.26,2.32,-20.97,-7.18,-6.63,7.94,-29.16,12.83,,,13.09,19.38,20.28,0.18,-0.39,-0.07,-63.66,-13.08,-36.35,-40.43,Equity,ETF,,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU0192223062,A0ERY9,IM2A,1854594,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF QD,2004-07-08,7515,20.589041095890412,Long-only,Luxembourg,EUR,False,False,Distributing,0.41,Full replication,137,False,38,4.04,5.18,4.04,-0.6,2.7,5.65,-20.98,-26.93,-2.34,15.2,-32.56,6.39,2.99,3.14,17.78,24.23,24.39,0.32,-0.31,-0.25,-70.89,-16.08,-40.93,-47.8,Real Estate,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Euronext Amsterdam"
LU2098179695,A2PX96,CHSD,52004383,UBS ETF (LU) Bloomberg Japan Treasury 1-3 Year Bond UCITS ETF (JPY) A-acc,2020-04-03,1767,4.841095890410959,Long-only,Luxembourg,JPY,False,False,Accumulating,0.15,Full replication,798,False,43,0.98,1.69,0.98,2.86,0.7,-1.5,-21.05,,-4.81,-10.08,-7.65,-3.32,,,9.81,10.53,,-0.15,-0.72,,-35.62,-9.65,-28.95,,Bonds,ETF,,"XETRA, London, SIX Swiss Exchange, Borsa Italiana"
LU0950381748,A1W15E,EEAA,21959270,BNP Paribas Easy FTSE EPRA/NAREIT Eurozone Capped UCITS ETF,2013-07-08,4228,11.583561643835617,Long-only,Luxembourg,EUR,False,False,Accumulating,0.41,Full replication,79,False,38,3.92,5.07,3.92,-0.7,2.66,5.47,-21.1,-27.06,-2.39,15.29,-32.59,6.42,,,17.76,24.13,24.33,0.31,-0.31,-0.25,-47.79,-16.13,-40.91,-47.79,Real Estate,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
DE000A2QP349,A2QP34,EXID,110461815,iShares MDAX® UCITS ETF (DE) EUR (Dist),2021-04-27,1378,3.7753424657534245,Long-only,Germany,EUR,False,False,Distributing,0.51,Full replication,14,False,50,4.67,2.42,4.67,1.6,5.05,2.27,-21.11,,-6.51,7.87,-29.23,,1.14,1.15,13.2,19.41,,0.17,-0.39,,-40.33,-13.07,-36.26,,Equity,ETF,,"gettex, XETRA"
IE00BSJCQV56,A14P7G,ZPRP,29091268,SPDR FTSE EPRA Europe ex UK Real Estate UCITS ETF,2015-08-10,3465,9.493150684931507,Long-only,Ireland,EUR,False,True,Accumulating,0.3,Full replication,121,False,65,3.64,4.48,3.64,0.79,3.07,6.33,-21.15,-22.47,-0.98,18.69,-36.99,11.22,,,17.87,24.93,24.47,0.35,-0.31,-0.2,-48.85,-15.72,-44.44,-48.85,Real Estate,ETF,Europe,"gettex, XETRA, Stuttgart, SIX Swiss Exchange"
IE00BRHZ0398,A12DPU,2B7N,27443198,iShares MSCI Target UK Real Estate UCITS ETF,2015-03-16,3612,9.895890410958904,Long-only,Ireland,GBP,False,True,Distributing,0.4,Full replication,118,False,36,0.8,3.02,0.8,-2.68,-5.48,-1.48,-21.34,-15.59,-2.96,9.69,-28.48,28.74,7.38,6.84,12.92,17.33,18.1,-0.11,-0.44,-0.18,-38.16,-13.26,-34.47,-35.42,Real Estate,ETF,,"gettex, London, Stuttgart"
IE00BLR6QC17,A2QKQ9,EDOG,59016024,Global X Telemedicine & Digital Health UCITS ETF Dist GBP,2020-12-17,1509,4.134246575342465,Long-only,Ireland,USD,False,True,Distributing,0.68,Full replication,0,False,38,7.14,2.92,7.14,17.56,20.72,17.9,-21.86,,3.56,-16.19,-25.13,-7.32,0.0,0.0,21.77,25.56,,0.82,-0.31,,-59.54,-13.54,-44.12,,Equity,ETF,World,London
IE00B0M63284,A0HGV5,IQQP,2308855,iShares European Property Yield UCITS ETF,2005-11-04,7031,19.263013698630136,Long-only,Ireland,EUR,False,True,Distributing,0.4,Full replication,998,False,50,3.56,4.43,3.56,0.88,3.47,7.0,-21.94,-26.46,-0.02,18.27,-37.59,8.38,2.65,2.82,17.35,24.19,23.88,0.4,-0.33,-0.25,-65.08,-14.16,-44.73,-50.21,Real Estate,ETF,Europe,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana, Euronext Amsterdam"
IE00BGDQ0L74,A2N8FS,IPRE,44630984,iShares European Property Yield UCITS ETF EUR (Acc),2018-12-12,2245,6.1506849315068495,Long-only,Ireland,EUR,False,True,Accumulating,0.4,Full replication,524,False,50,3.63,4.58,3.63,0.88,3.63,7.03,-22.01,-26.53,0.0,18.23,-37.63,8.14,,,17.57,24.27,23.96,0.4,-0.33,-0.25,-50.31,-14.2,-44.82,-50.31,Real Estate,ETF,Europe,"gettex, XETRA, Stuttgart"
IE00BG0TQD32,A2PK97,GLTA,48131729,Invesco UK Gilts UCITS ETF Acc,2019-06-10,2065,5.657534246575342,Long-only,Ireland,GBP,False,True,Accumulating,0.06,Sampling,68,False,61,-0.19,1.69,-0.19,0.03,-1.48,1.08,-22.34,-25.14,0.59,5.65,-29.03,1.31,,,8.0,13.14,12.62,0.14,-0.61,-0.45,-37.89,-7.68,-34.64,-37.89,Bonds,ETF,,London
IE00BG0TQC25,A2PEM5,GLTP,46579127,Invesco UK Gilts UCITS ETF Dist,2019-03-18,2149,5.887671232876713,Long-only,Ireland,GBP,False,True,Distributing,0.06,Sampling,68,False,61,-0.17,1.7,-0.17,0.01,-1.46,1.08,-22.36,-25.15,0.58,5.67,-29.06,1.31,4.26,4.11,7.98,13.16,12.62,0.13,-0.61,-0.45,-37.9,-7.67,-34.66,-37.9,Bonds,ETF,,"London, SIX Swiss Exchange"
IE00BNC1F287,A2QG4B,ECLM,58802920,Guinness Sustainable Energy UCITS ETF Accumulating,2020-12-03,1523,4.1726027397260275,Long-only,Ireland,USD,False,False,Accumulating,0.65,Full replication,17,True,51,0.36,-2.26,0.36,-4.91,-7.72,-2.94,-22.59,,-10.97,0.16,-23.51,16.12,,,17.62,20.63,,-0.17,-0.4,,-39.57,-11.38,-33.17,,Equity,ETF,World,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
IE00B3W74078,A1JJTR,SYBG,12931686,SPDR Bloomberg UK Gilt UCITS ETF,2012-05-17,4645,12.726027397260275,Long-only,Ireland,GBP,False,True,Distributing,0.15,Full replication,755,False,59,-0.16,1.72,-0.16,0.02,-1.48,1.0,-22.62,-25.57,0.46,5.54,-29.15,1.18,1.44,1.42,8.01,13.17,12.65,0.12,-0.62,-0.45,-38.05,-7.69,-34.68,-38.05,Bonds,ETF,,"gettex, XETRA, London, Stuttgart"
LU1407890620,LYX0Z9,DJAD,42764649,Amundi US Treasury Bond Long Dated UCITS ETF Dist,2010-11-10,5199,14.243835616438357,Long-only,Luxembourg,USD,False,False,Distributing,0.06,Full replication,293,False,88,1.06,2.31,1.06,2.07,0.2,0.85,-22.86,-23.19,-0.51,-0.57,-24.91,3.21,3.46,3.31,13.12,17.86,17.89,0.06,-0.46,-0.29,-44.38,-8.47,-33.67,-44.38,Bonds,ETF,,"gettex, XETRA, London, Euronext Paris, Borsa Italiana"
LU1407890547,LYX9ZS,U10C,113399861,Amundi US Treasury Bond Long Dated UCITS ETF Acc,2021-07-26,1288,3.5287671232876714,Long-only,Luxembourg,USD,False,False,Accumulating,0.06,Full replication,158,False,88,1.06,2.3,1.06,1.98,0.15,0.75,-22.86,,-0.45,-0.6,-24.94,,,,13.19,18.23,,0.06,-0.45,,-36.92,-8.58,-33.68,,Bonds,ETF,,"London, Borsa Italiana"
IE00BYSZ5V04,A2ACRP,SPPX,31657615,SPDR Bloomberg 10+ Year US Treasury Bond UCITS ETF,2016-02-17,3274,8.96986301369863,Long-only,Ireland,USD,False,True,Distributing,0.15,Sampling,57,False,88,0.93,2.18,0.93,1.93,-0.01,0.58,-23.12,-23.53,-0.58,-0.65,-24.95,3.16,2.05,1.98,13.01,17.84,17.72,0.04,-0.47,-0.29,-44.49,-8.49,-33.72,-44.49,Bonds,ETF,,"gettex, XETRA, London, Stuttgart, Borsa Italiana"
LU2356220926,LYX9ZR,EAH,112436244,Amundi Euro Government Green Bond UCITS ETF Acc,2021-06-25,1319,3.6136986301369864,Long-only,Luxembourg,EUR,False,False,Accumulating,0.2,Full replication,196,True,23,-0.79,0.94,-0.79,0.0,0.27,0.27,-23.68,,-0.26,8.55,-30.36,,,,7.83,12.46,,0.03,-0.69,,-36.27,-6.12,-31.88,,Bonds,ETF,Europe,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
IE00B42WWV65,A1JX55,VGOV,18575515,Vanguard UK Gilt UCITS ETF Distributing,2012-05-22,4640,12.712328767123287,Long-only,Ireland,GBP,False,False,Distributing,0.07,Sampling,304,False,60,-0.11,1.8,-0.11,0.05,-1.53,0.93,-24.5,-27.31,0.25,5.43,-30.86,1.12,4.11,3.96,8.3,14.05,13.41,0.11,-0.64,-0.46,-40.23,-7.92,-36.64,-40.23,Bonds,ETF,,"gettex, XETRA, London, Stuttgart"
IE00BYSZ6062,A2ACRK,SYBV,31665754,SPDR Bloomberg 10+ Year Euro Government Bond UCITS ETF,2016-02-17,3274,8.96986301369863,Long-only,Ireland,EUR,False,True,Distributing,0.15,Sampling,153,False,175,-0.81,1.15,-0.81,-0.2,0.09,0.58,-24.53,-27.52,0.01,10.39,-32.34,-7.19,1.48,1.46,9.64,14.13,12.29,0.06,-0.63,-0.51,-40.86,-7.67,-34.62,-40.86,Bonds,ETF,Europe,"gettex, XETRA, Stuttgart, Borsa Italiana"
IE00BH04GW44,A2PCCL,VX6F,45833518,Vanguard UK Gilt UCITS ETF Accumulating,2019-02-19,2176,5.961643835616439,Long-only,Ireland,GBP,False,False,Accumulating,0.07,Sampling,126,False,60,-0.25,1.67,-0.25,-0.08,-1.66,0.81,-24.6,-27.41,0.25,5.46,-30.86,1.12,,,9.25,14.26,13.53,0.09,-0.63,-0.46,-40.24,-7.93,-36.65,-40.24,Bonds,ETF,,"gettex, XETRA, London"
DE000A0Q4R44,A0Q4R4,EXI5,12981044,iShares STOXX Europe 600 Real Estate UCITS ETF (DE),2006-09-19,6712,18.389041095890413,Long-only,Germany,EUR,False,False,Distributing,0.46,Full replication,102,False,31,3.68,4.33,3.68,-0.79,-0.95,2.41,-24.76,-24.6,-3.84,17.38,-38.02,15.79,1.65,1.7,17.49,24.85,24.42,0.14,-0.36,-0.22,-78.02,-16.89,-44.95,-48.04,Real Estate,ETF,Europe,"gettex, XETRA, Stuttgart"
LU1459802754,A2APA5,UIMB,33394356,UBS ETF (LU) Bloomberg TIPS 10+ UCITS ETF (USD) A-dis,2016-09-30,3048,8.35068493150685,Long-only,Luxembourg,USD,False,False,Distributing,0.1,Full replication,131,False,15,1.87,1.87,1.87,1.34,0.1,1.29,-24.79,-12.08,0.41,-2.58,-27.81,15.7,2.9,2.81,13.36,19.87,19.5,0.1,-0.46,-0.13,-37.7,-7.72,-37.52,-37.7,Bonds,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
LU0489337690,DBX0F1,D5BK,11115497,Xtrackers FTSE EPRA/NAREIT Developed Europe Real Estate UCITS ETF 1C,2010-03-25,5429,14.873972602739727,Long-only,Luxembourg,EUR,False,True,Accumulating,0.33,Full replication,802,False,103,2.86,4.47,2.86,-0.97,-1.47,2.27,-25.02,-24.6,-3.48,16.3,-36.9,17.59,,,17.07,23.77,23.84,0.13,-0.38,-0.23,-46.46,-17.08,-43.5,-46.46,Real Estate,ETF,Europe,"gettex, XETRA, London, Stuttgart, Borsa Italiana"
LU1681039480,A2H58A,REAL,38785002,Amundi FTSE EPRA Europe Real Estate UCITS ETF EUR (C),2009-09-22,5613,15.378082191780821,Long-only,Luxembourg,EUR,False,False,Accumulating,0.3,Swap based Unfunded,39,False,,2.62,4.25,2.62,-1.2,-1.66,1.99,-25.58,-25.75,-3.53,16.23,-37.16,17.21,,,17.64,23.97,23.9,0.11,-0.39,-0.24,-46.64,-17.12,-43.69,-46.64,Real Estate,ETF,Europe,"gettex, Euronext Paris, Stuttgart, Borsa Italiana"
LU1291091228,A2ACQZ,EEP,30948720,BNP Paribas Easy FTSE EPRA/NAREIT Developed Europe UCITS ETF QD,2016-02-05,3286,9.002739726027396,Long-only,Luxembourg,EUR,False,False,Distributing,0.43,Full replication,28,False,103,2.24,3.84,2.24,-1.62,-2.18,1.42,-25.78,-25.47,-3.66,16.16,-36.95,17.57,3.01,3.03,17.03,23.78,23.8,0.08,-0.4,-0.24,-75.43,-17.21,-43.48,-46.41,Real Estate,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, SIX Swiss Exchange"
IE00BFM6TC58,A2JKTZ,SXRC,41533873,iShares USD Treasury Bond 20+yr UCITS ETF USD (Acc),2018-05-10,2461,6.742465753424658,Long-only,Ireland,USD,False,True,Accumulating,0.07,Sampling,2156,False,41,1.18,2.39,1.18,1.42,-0.46,-0.23,-26.16,-26.16,-1.85,-0.46,-27.06,3.12,,,15.35,19.16,18.75,-0.02,-0.5,-0.31,-46.57,-9.11,-36.18,-46.57,Bonds,ETF,,"gettex, London"
IE00BSKRJZ44,A12HL9,IS04,26707734,iShares USD Treasury Bond 20+yr UCITS ETF USD (Dist),2015-01-20,3667,10.046575342465754,Long-only,Ireland,USD,False,True,Distributing,0.07,Sampling,1447,False,41,0.97,1.95,0.97,0.97,-0.6,-0.58,-26.41,-26.45,-1.83,-0.74,-26.59,2.62,4.55,4.22,14.48,18.97,18.63,-0.04,-0.51,-0.32,-46.41,-9.5,-35.89,-46.41,Bonds,ETF,,"gettex, XETRA, London, Stuttgart, SIX Swiss Exchange"
LU1812091194,LYX0Y0,LEEU,42745979,Amundi FTSE EPRA Europe Real Estate UCITS ETF (D),2010-01-11,5502,15.073972602739726,Long-only,Luxembourg,EUR,False,False,Distributing,0.3,Swap based Unfunded,32,False,,2.64,4.29,2.64,-1.17,-1.64,2.03,-26.49,-25.47,-3.53,16.23,-38.59,17.55,4.42,4.4,17.73,24.5,24.17,0.11,-0.4,-0.24,-48.1,-17.13,-45.09,-48.1,Real Estate,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana"
LU2265794946,A2QJ9P,UIC1,58669658,UBS ETF (LU) Solactive China Technology UCITS ETF (hedged to EUR) A-acc,2021-03-05,1431,3.9205479452054797,Long-only,Luxembourg,EUR,True,True,Accumulating,0.5,Full replication,5,False,97,7.23,4.56,7.23,9.8,28.57,40.78,-26.96,,9.3,-12.24,-34.4,,,,28.81,37.4,,1.41,-0.27,,-69.85,-18.44,-49.93,,Equity,ETF,,"gettex, XETRA, Borsa Italiana"
LU0290357507,DBX0AJ,DBXF,3220283,Xtrackers Eurozone Government Bond 15-30 UCITS ETF 1C,2007-06-01,6457,17.69041095890411,Long-only,Luxembourg,EUR,False,True,Accumulating,0.15,Sampling,50,False,55,-1.04,1.36,-1.04,-0.2,-0.13,0.36,-27.27,-29.69,-0.46,10.49,-34.47,-6.9,,,10.63,15.26,13.16,0.03,-0.66,-0.52,-43.39,-8.57,-37.52,-43.39,Bonds,ETF,Europe,"gettex, XETRA, Stuttgart, Borsa Italiana"
IE00BMX0B524,A2P742,VGUE,56312230,Vanguard U.K. Gilt UCITS ETF EUR Hedged Accumulating,2020-08-28,1620,4.438356164383562,Long-only,Ireland,EUR,True,False,Accumulating,0.12,Sampling,61,False,60,0.95,1.06,0.95,-1.33,-2.99,-2.43,-27.28,,-5.77,1.49,-27.58,-5.95,,,8.1,13.14,,-0.3,-0.77,,-39.11,-8.68,-32.64,,Bonds,ETF,,"gettex, XETRA"
IE00B1FZS913,A0LGP5,IBCL,2803854,iShares Euro Government Bond 15-30yr UCITS ETF (Dist),2006-12-08,6632,18.16986301369863,Long-only,Ireland,EUR,False,True,Distributing,0.15,Sampling,902,False,54,-1.07,1.25,-1.07,-0.39,-0.19,0.16,-27.68,-30.2,-0.41,10.37,-34.99,-6.57,3.22,3.11,10.8,15.6,13.46,0.01,-0.66,-0.51,-43.76,-8.71,-37.88,-43.76,Bonds,ETF,Europe,"gettex, XETRA, London, Stuttgart, Borsa Italiana, Euronext Amsterdam"
IE00BKLF1R75,A2PUJK,W1TA,52687594,WisdomTree Battery Solutions UCITS ETF USD Acc,2020-02-26,1804,4.942465753424657,Long-only,Ireland,USD,False,False,Accumulating,0.4,Full replication,143,True,111,1.09,-2.1,1.09,6.46,5.6,4.83,-27.75,,-7.61,-8.39,-22.96,23.43,,,19.39,18.81,,0.25,-0.55,,-49.79,-20.22,-43.57,,Equity,ETF,World,"gettex, XETRA, London, Euronext Paris, SIX Swiss Exchange, Borsa Italiana"
IE00BMYDM794,A2QMAL,HTMW,59058342,L&G Hydrogen Economy UCITS ETF USD Acc,2021-02-01,1463,4.008219178082192,Long-only,Ireland,USD,False,False,Accumulating,0.49,Full replication,337,True,25,3.82,-2.68,3.82,11.83,3.57,4.57,-28.1,,-2.33,-7.14,-33.14,,,,23.74,24.43,,0.19,-0.43,,-58.72,-20.43,-42.37,,Equity,ETF,World,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
LU0952581584,DBX0N3,XJSE,22770748,Xtrackers Japan Government Bond UCITS ETF 1C,2013-11-15,4098,11.227397260273973,Long-only,Luxembourg,JPY,False,True,Accumulating,0.15,Sampling,268,False,276,0.66,1.73,0.66,1.73,0.53,-4.5,-28.86,-35.53,-8.44,-9.69,-14.37,-3.34,,,11.46,11.69,10.29,-0.39,-0.92,-0.82,-45.78,-13.35,-36.27,-43.24,Bonds,ETF,,"gettex, XETRA, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
DE000ETFL219,ETFL21,EL4V,,Deka Deutsche Boerse EUROGOV Germany 10+ UCITS ETF,2009-03-16,5803,15.898630136986302,Long-only,Germany,EUR,False,False,Distributing,0.15,Full replication,61,False,15,-1.23,1.35,-1.23,-0.53,-1.58,-2.12,-29.12,-31.77,-2.68,7.26,-32.69,-4.85,2.03,1.93,10.31,14.56,12.82,-0.21,-0.74,-0.57,-43.62,-8.53,-37.24,-43.62,Bonds,ETF,,"gettex, XETRA, Stuttgart"
LU1287023268,LYX0VF,LYXF,31879365,Amundi Euro Government Bond 15+Y UCITS ETF Acc,2007-06-20,6438,17.638356164383563,Long-only,Luxembourg,EUR,False,True,Accumulating,0.15,Full replication,176,False,101,-1.31,1.29,-1.31,-0.59,-0.41,-0.24,-29.41,-32.44,-0.67,10.19,-35.92,-8.28,,,11.46,16.33,14.2,-0.02,-0.67,-0.53,-46.01,-8.97,-39.42,-46.01,Bonds,ETF,Europe,"gettex, XETRA, Euronext Paris, Stuttgart, Borsa Italiana"
LU2090062782,LYX04Y,E15G,56651280,Amundi Euro Government Bond 15+Y UCITS ETF Dist,2020-09-24,1593,4.364383561643836,Long-only,Luxembourg,EUR,False,True,Distributing,0.15,Full replication,5,False,101,-1.32,1.28,-1.32,-0.6,-0.41,-0.25,-29.42,,-0.67,10.19,-35.92,-8.28,2.49,2.42,11.23,16.28,,-0.02,-0.67,,-46.01,-8.97,-39.42,,Bonds,ETF,Europe,"gettex, XETRA"
DE000A0D8Q31,A0D8Q3,EXX6,2281339,iShares eb.rexx Government Germany 10.5+yr UCITS ETF (DE),2005-09-28,7068,19.364383561643837,Long-only,Germany,EUR,False,False,Distributing,0.16,Sampling,42,False,16,-1.36,1.4,-1.36,-0.76,-1.79,-2.36,-29.76,-32.53,-3.05,6.81,-32.77,-4.89,1.93,1.84,10.46,14.71,13.03,-0.23,-0.75,-0.58,-44.13,-8.72,-37.95,-44.13,Bonds,ETF,,"gettex, XETRA, Stuttgart"
DE000ETFL169,ETFL16,EL4Q,,Deka iBoxx EUR Liquid Sovereign Diversified 10+ UCITS ETF,2009-03-03,5816,15.934246575342465,Long-only,Germany,EUR,False,False,Distributing,0.15,Full replication,10,False,25,-0.75,1.36,-0.75,-0.17,-0.31,0.05,-29.81,-33.03,-1.39,10.64,-36.85,-7.84,2.01,1.96,10.99,16.98,14.78,0.0,-0.65,-0.52,-47.19,-8.36,-40.55,-47.19,Bonds,ETF,Europe,"gettex, XETRA, Stuttgart"
GB00B15KY211,A0KRK1,OD7M,,WisdomTree Nickel,2006-09-27,6704,18.367123287671234,Long-only,Jersey,USD,False,False,Accumulating,0.49,Swap based,92,False,,-0.9,-2.15,-0.9,0.92,-5.44,-4.07,-29.9,17.96,-3.55,-47.25,53.19,34.25,,,22.97,54.26,45.36,-0.18,-0.21,0.07,-85.57,-28.81,-68.73,-68.73,Commodities,ETC,,"gettex, XETRA, London, Borsa Italiana"
IE00BM8R0N95,A2QRCP,GN0M,113624936,Global X Genomics & Biotechnology UCITS ETF,2021-11-02,1189,3.2575342465753425,Long-only,Ireland,USD,False,True,Accumulating,0.5,Full replication,10,False,41,6.38,2.04,6.38,4.17,-7.41,0.14,-29.93,,-10.84,-11.72,-32.85,,,,29.86,34.94,,0.0,-0.32,,-57.09,-20.35,-47.68,,Equity,ETF,World,"gettex, XETRA, London, SIX Swiss Exchange, Borsa Italiana"
FR0010524777,LYX0CB,LYM9,3466091,Amundi MSCI New Energy ESG Screened UCITS ETF Dist,2007-10-10,6326,17.33150684931507,Long-only,France,EUR,False,False,Distributing,0.6,Full replication,602,True,73,-0.96,-2.39,-0.96,-4.2,-4.05,2.22,-30.56,-9.71,-6.84,-21.73,-13.16,1.11,0.74,0.74,17.69,24.05,25.09,0.13,-0.48,-0.08,-76.42,-13.97,-45.67,-48.62,Equity,ETF,World,"gettex, XETRA, London, Euronext Paris, Stuttgart, SIX Swiss Exchange, Borsa Italiana"
GB00B15KXT11,A0KRKT,OD7E,,WisdomTree Cotton,2006-09-27,6704,18.367123287671234,Long-only,Jersey,USD,False,False,Accumulating,0.49,Swap based,7,False,,-3.77,-2.13,-3.77,-3.77,-2.13,-20.96,-30.72,22.34,-11.81,-3.56,-2.77,52.91,,,22.51,30.13,28.45,-0.93,-0.38,0.14,-64.84,-34.78,-48.86,-48.86,Commodities,ETC,,"gettex, XETRA, London, Borsa Italiana"
IE00B1TXLS18,A0MZWN,2B7U,3007836,iShares UK Property UCITS ETF,2007-03-16,6534,17.9013698630137,Long-only,Ireland,GBP,False,True,Distributing,0.4,Full replication,654,False,39,1.03,4.49,1.03,-5.8,-10.32,-5.75,-31,-25.72,-8.24,12.7,-35.67,36.96,4.36,4.02,25.98,26.43,26.72,-0.22,-0.44,-0.22,-85.13,-20.71,-42.68,-44.5,Real Estate,ETF,,"gettex, London, SIX Swiss Exchange, Borsa Italiana"
